z_m,potential_v,electric_field_v_m,charge_c_m3
  4.1504580412E+01, -6.5433499434E-02, -5.1724756618E-03,  3.4047495118E-15
  4.1620009809E+01, -6.4838999369E-02, -5.1282503251E-03,  3.3800099259E-15
  4.1736570048E+01, -6.4243836261E-02, -5.0839184355E-03,  3.3551140362E-15
  4.1854283392E+01, -6.3648010112E-02, -5.0394800054E-03,  3.3300618922E-15
  4.1973172769E+01, -6.3051520920E-02, -4.9949350472E-03,  3.3048535434E-15
  4.2093261796E+01, -6.2454368687E-02, -4.9502835731E-03,  3.2794890390E-15
  4.2214574807E+01, -6.1856553411E-02, -4.9055255956E-03,  3.2539684283E-15
  4.2337136889E+01, -6.1258075094E-02, -4.8606611269E-03,  3.2282917605E-15
  4.2460973905E+01, -6.0658933734E-02, -4.8156901794E-03,  3.2024590847E-15
  4.2586112529E+01, -6.0059129332E-02, -4.7706127652E-03,  3.1764704500E-15
  4.2712580282E+01, -5.9458661889E-02, -4.7254288968E-03,  3.1503259051E-15
  4.2840405570E+01, -5.8857531403E-02, -4.6801385862E-03,  3.1240254991E-15
  4.2969617716E+01, -5.8255737875E-02, -4.6347418459E-03,  3.0975692806E-15
  4.3100247004E+01, -5.7653281305E-02, -4.5892386879E-03,  3.0709572984E-15
  4.3232324723E+01, -5.7050161694E-02, -4.5436291246E-03,  3.0441896012E-15
  4.3365883208E+01, -5.6446379040E-02, -4.4979131680E-03,  3.0172662375E-15
  4.3500955889E+01, -5.5841933344E-02, -4.4520908304E-03,  2.9901872557E-15
  4.3637577344E+01, -5.5236824606E-02, -4.4061621239E-03,  2.9629527042E-15
  4.3775783345E+01, -5.4631052826E-02, -4.3601270607E-03,  2.9355626315E-15
  4.3915610922E+01, -5.4024618004E-02, -4.3139856529E-03,  2.9080170856E-15
  4.4057098415E+01, -5.3417520140E-02, -4.2677379126E-03,  2.8803161148E-15
  4.4200285543E+01, -5.2809759234E-02, -4.2213838520E-03,  2.8524597672E-15
  4.4345213465E+01, -5.2201335286E-02, -4.1749234830E-03,  2.8244480907E-15
  4.4491924858E+01, -5.1592248295E-02, -4.1283568178E-03,  2.7962811333E-15
  4.4640463983E+01, -5.0982498263E-02, -4.0816838684E-03,  2.7679589429E-15
  4.4790876772E+01, -5.0372085189E-02, -4.0349046470E-03,  2.7394815673E-15
  4.4943210912E+01, -4.9761009073E-02, -3.9880191654E-03,  2.7108490540E-15
  4.5097515931E+01, -4.9149269914E-02, -3.9410274357E-03,  2.6820614509E-15
  4.5253843300E+01, -4.8536867714E-02, -3.8939294700E-03,  2.6531188053E-15
  4.5412246531E+01, -4.7923802472E-02, -3.8467252801E-03,  2.6240211648E-15
  4.5572781291E+01, -4.7310074187E-02, -3.7994148782E-03,  2.5947685768E-15
  4.5735505514E+01, -4.6695682861E-02, -3.7519982760E-03,  2.5653610886E-15
  4.5900479531E+01, -4.6080628492E-02, -3.7044754857E-03,  2.5357987474E-15
  4.6067766199E+01, -4.5464911082E-02, -3.6568465191E-03,  2.5060816003E-15
  4.6237431051E+01, -4.4848530629E-02, -3.6091113881E-03,  2.4762096946E-15
  4.6409542441E+01, -4.4231487135E-02, -3.5612701046E-03,  2.4461830772E-15
  4.6584171717E+01, -4.3613780598E-02, -3.5133226806E-03,  2.4160017949E-15
  4.6761393392E+01, -4.2995411019E-02, -3.4652691279E-03,  2.3856658948E-15
  4.6941285337E+01, -4.2376378399E-02, -3.4171094584E-03,  2.3551754235E-15
  4.7123928987E+01, -4.1756682736E-02, -3.3688436840E-03,  2.3245304277E-15
  4.7309409557E+01, -4.1136324031E-02, -3.3204718164E-03,  2.2937309542E-15
  4.7497816287E+01, -4.0515302284E-02, -3.2719938676E-03,  2.2627770494E-15
  4.7689242693E+01, -3.9893617495E-02, -3.2234098493E-03,  2.2316687598E-15
  4.7883786847E+01, -3.9271269665E-02, -3.1747197734E-03,  2.2004061318E-15
  4.8081551678E+01, -3.8648258792E-02, -3.1259236517E-03,  2.1689892118E-15
  4.8282645298E+01, -3.8024584877E-02, -3.0770214959E-03,  2.1374180460E-15
  4.8487181358E+01, -3.7400247920E-02, -3.0280133179E-03,  2.1056926805E-15
  4.8695279427E+01, -3.6775247921E-02, -2.9788991295E-03,  2.0738131616E-15
  4.8907065418E+01, -3.6149584880E-02, -2.9296789423E-03,  2.0417795351E-15
  4.9122672039E+01, -3.5523258797E-02, -2.8803527682E-03,  2.0095918470E-15
  4.9342239292E+01, -3.4896269671E-02, -2.8309206190E-03,  1.9772501432E-15
  4.9565915020E+01, -3.4268617504E-02, -2.7813825063E-03,  1.9447544696E-15
  4.9793855501E+01, -3.3640302295E-02, -2.7317384420E-03,  1.9121048717E-15
  5.0026226105E+01, -3.3011324044E-02, -2.6819884378E-03,  1.8793013954E-15
  5.0263202009E+01, -3.2381682750E-02, -2.6321325054E-03,  1.8463440860E-15
  5.0504968991E+01, -3.1751378415E-02, -2.5821706566E-03,  1.8132329892E-15
  5.0751724304E+01, -3.1120411038E-02, -2.5321029031E-03,  1.7799681503E-15
  5.1003677639E+01, -3.0488780618E-02, -2.4819292568E-03,  1.7465496147E-15
  5.1261052193E+01, -2.9856487157E-02, -2.4316497292E-03,  1.7129774276E-15
  5.1524085855E+01, -2.9223530654E-02, -2.3812643324E-03,  1.6792516343E-15
  5.1793032525E+01, -2.8589911108E-02, -2.3307730779E-03,  1.6453722799E-15
  5.2068163584E+01, -2.7955628521E-02, -2.2801759776E-03,  1.6113394094E-15
  5.2349769536E+01, -2.7320682891E-02, -2.2294730433E-03,  1.5771530677E-15
  5.2638161844E+01, -2.6685074219E-02, -2.1786642869E-03,  1.5428132998E-15
  5.2933675007E+01, -2.6048802506E-02, -2.1277497201E-03,  1.5083201506E-15
  5.3236668875E+01, -2.5411867750E-02, -2.0767293550E-03,  1.4736736646E-15
  5.3547531289E+01, -2.4774269952E-02, -2.0256032034E-03,  1.4388738866E-15
  5.3866681055E+01, -2.4136009113E-02, -1.9743712774E-03,  1.4039208613E-15
  5.4194571333E+01, -2.3497085231E-02, -1.9230335888E-03,  1.3688146330E-15
  5.4531693499E+01, -2.2857498307E-02, -1.8715901500E-03,  1.3335552464E-15
  5.4878581568E+01, -2.2217248341E-02, -1.8200409729E-03,  1.2981427456E-15
  5.5235817274E+01, -2.1576335333E-02, -1.7683860700E-03,  1.2625771751E-15
  5.5604035929E+01, -2.0934759283E-02, -1.7166254535E-03,  1.2268585791E-15
  5.5983933217E+01, -2.0292520191E-02, -1.6647591359E-03,  1.1909870016E-15
  5.6376273085E+01, -1.9649618057E-02, -1.6127871300E-03,  1.1549624869E-15
  5.6781896986E+01, -1.9006052881E-02, -1.5607094485E-03,  1.1187850788E-15
  5.7201734724E+01, -1.8361824663E-02, -1.5085261044E-03,  1.0824548213E-15
  5.7636817279E+01, -1.7716933403E-02, -1.4562371112E-03,  1.0459717583E-15
  5.8088292037E+01, -1.7071379101E-02, -1.4038424823E-03,  1.0093359336E-15
  5.8557441002E+01, -1.6425161757E-02, -1.3513422317E-03,  9.7254739077E-16
  5.9045702716E+01, -1.5778281371E-02, -1.2987363740E-03,  9.3560617353E-16
  5.9554698830E+01, -1.5130737943E-02, -1.2460249239E-03,  8.9851232543E-16
  6.0086266559E+01, -1.4482531472E-02, -1.1932078973E-03,  8.6126588995E-16
  6.0642498672E+01, -1.3833661960E-02, -1.1402853106E-03,  8.2386691051E-16
  6.1225793200E+01, -1.3184129406E-02, -1.0872571814E-03,  7.8631543042E-16
  6.1838915853E+01, -1.2533933809E-02, -1.0341235286E-03,  7.4861149297E-16
  6.2485079251E+01, -1.1883075171E-02, -9.8088437280E-04,  7.1075514135E-16
  6.3168044723E+01, -1.1231553490E-02, -9.2753973694E-04,  6.7274641865E-16
  6.3892254849E+01, -1.0579368768E-02, -8.7408964677E-04,  6.3458536794E-16
  6.4663008605E+01, -9.9265210033E-03, -8.2053413200E-04,  5.9627203218E-16
  6.5486696683E+01, -9.2730101967E-03, -7.6687322761E-04,  5.5780645427E-16
  6.6371123646E+01, -8.6188363481E-03, -7.1310697592E-04,  5.1918867704E-16
  6.7325958431E+01, -7.9639994575E-03, -6.5923542959E-04,  4.8041874322E-16
  6.8363379947E+01, -7.3084995248E-03, -6.0525865634E-04,  4.4149669551E-16
  6.9499028808E+01, -6.6523365501E-03, -5.5117674637E-04,  4.0242257650E-16
  7.0753457872E+01, -5.9955105334E-03, -4.9698982480E-04,  3.6319642872E-16
  7.2154432363E+01, -5.3380214746E-03, -4.4269807326E-04,  3.2381829465E-16
  7.3740756921E+01, -4.6798693738E-03, -3.8830176975E-04,  2.8428821665E-16
  7.5569034781E+01, -4.0210542309E-03, -3.3380136793E-04,  2.4460623705E-16
  7.7726550964E+01, -3.3615760460E-03, -2.7919766987E-04,  2.0477239809E-16
  8.0358442537E+01, -2.7014348191E-03, -2.2449225261E-04,  1.6478674193E-16
  8.3733741340E+01, -2.0406305501E-03, -1.6968872457E-04,  1.2464931068E-16
  8.8444916897E+01, -1.3791632391E-03, -1.1479759675E-04,  8.4360146344E-17
  9.6302785516E+01, -7.1703288611E-04, -5.9868041301E-05,  4.3919290884E-17
  1.1041136239E+02, -2.2000000000E-04, -1.8999286557E-05,  1.3489127182E-17
